time,speed,throttle
752165653,206780.2734375,70.0
752366437,207035.15625,70.0
752573458,207298.828125,70.0
752756182,207298.828125,70.0
752958674,207527.34375,70.0
753157571,207738.28125,70.0
753355641,207878.90625,70.0
753560017,207984.375,70.0
753759529,208037.109375,70.0
753958737,208063.4765625,70.0
754161979,208063.4765625,70.0
754358084,208037.109375,70.0
754559011,207993.1640625,70.0
754758164,207940.4296875,70.0
754958895,207870.1171875,70.0
755156128,207799.8046875,70.0
755356011,207738.28125,70.0
755562652,207711.9140625,70.0
755758550,207676.7578125,70.0
755963124,207650.390625,70.0
756155763,207641.6015625,70.0
756382201,207667.96875,70.0
756559781,207694.3359375,70.0
756757297,207703.125,70.0
756960133,207729.4921875,70.0
757164495,207729.4921875,70.0
757363496,207729.4921875,70.0
757564807,207729.4921875,70.0
757763889,207711.9140625,70.0
757966539,207711.9140625,70.0
758166520,207720.703125,70.0
758364615,207738.28125,70.0
758563608,207738.28125,70.0
758764705,207738.28125,70.0
758964381,207729.4921875,70.0
759167405,207747.0703125,70.0
759369231,207729.4921875,70.0
759581786,207738.28125,70.0
759759718,207720.703125,70.0
759958763,207720.703125,70.0
760181682,207694.3359375,70.0
760359076,207667.96875,70.0
760561794,207667.96875,70.0
760764606,207676.7578125,70.0
760961977,207685.546875,70.0
761184502,207694.3359375,70.0
761366160,207694.3359375,70.0
761565766,207703.125,70.0
761773979,207711.9140625,70.0
761974850,207703.125,70.0
762166097,207685.546875,70.0
762370703,207659.1796875,70.0
762575995,207659.1796875,70.0
762772984,207659.1796875,70.0
762989530,207667.96875,70.0
763203676,207667.96875,70.0
763370613,207685.546875,70.0
763563972,207694.3359375,70.0
763765174,207667.96875,70.0
763963017,207641.6015625,70.0
764164649,207632.8125,70.0
764365191,207597.65625,70.0
764565334,207457.03125,70.0
764763931,206947.265625,70.0
764966754,205259.765625,70.0
765161445,202069.3359375,70.0
765362042,202069.3359375,70.0
765562508,197481.4453125,70.0
765761493,193262.6953125,70.0
765969490,189817.3828125,70.0
766171924,188569.3359375,70.0
766411938,189659.1796875,70.0
766582897,192770.5078125,70.0
766785311,196769.53125,70.0
766992239,200970.703125,70.0
767171521,204978.515625,70.0
767419208,208300.78125,70.0
767570998,210735.3515625,70.0
767767568,212159.1796875,70.0
767969617,212853.51562499997,70.0
768197994,212932.61718749997,70.0
768365594,212633.78906249997,70.0
768572731,212124.0234375,70.0
768780878,211429.6875,70.0
768963175,210603.515625,70.0
769160685,209636.71875,70.0
769367571,208713.8671875,70.0
769566936,207958.0078125,70.0
769780110,207342.7734375,70.0
769972008,207342.7734375,70.0
770224999,206560.546875,70.0
770398340,206367.1875,70.0
770646206,206323.2421875,70.0
770763554,206323.2421875,70.0
771016695,206393.5546875,70.0
771170310,206551.7578125,70.0
771363315,206789.0625,70.0
771558885,207043.9453125,70.0
771761441,207316.40625,70.0
771957920,207544.921875,70.0
772159266,207747.0703125,70.0
772378196,207887.6953125,70.0
772640083,207984.375,70.0
772763513,208019.53125,70.0
772987668,208054.6875,70.0
773178294,208037.109375,70.0
773371087,208001.953125,70.0
773567495,207922.8515625,70.0
773762210,207852.5390625,70.0
773969254,207808.59375,70.0
774177511,207808.59375,70.0
774422151,207703.125,70.0
774567903,207703.125,70.0
774763813,207676.7578125,70.0
774963623,207650.390625,70.0
775163745,207615.234375,70.0
775360845,207606.4453125,70.0
775562938,207615.234375,70.0
775760427,207615.234375,70.0
775966089,207597.65625,70.0
776163333,207580.078125,70.0
776358709,207588.8671875,70.0
776567471,207615.234375,70.0
776761502,207624.0234375,70.0
776966385,207650.390625,70.0
777163535,207667.96875,70.0
777368894,207685.546875,70.0
777570557,207676.7578125,70.0
777770857,207650.390625,70.0
777962584,207641.6015625,70.0
778162969,207641.6015625,70.0
778366169,207650.390625,70.0
778562982,207659.1796875,70.0
778764471,207676.7578125,70.0
778962863,207694.3359375,70.0
779160402,207711.9140625,70.0
779362134,207685.546875,70.0
779565019,207676.7578125,70.0
779762181,207667.96875,70.0
779964086,207667.96875,70.0
780164467,207667.96875,70.0
780360941,207676.7578125,70.0
780570129,207685.546875,70.0
780763825,207676.7578125,70.0
780965005,207694.3359375,70.0
781163352,207685.546875,70.0
781367906,207694.3359375,70.0
781570761,207703.125,70.0
781766098,207720.703125,70.0
781969709,207720.703125,70.0
782164905,207096.6796875,70.0
782364269,207096.6796875,70.0
782566867,205505.859375,70.0
782765637,202763.671875,70.0
782957139,198755.859375,70.0
783155161,193895.5078125,70.0
783356769,189395.5078125,70.0
783557339,186372.0703125,70.0
783756088,185616.2109375,70.0
783955291,187233.3984375,70.0
784160298,190669.921875,70.0
784361397,195539.0625,70.0
784561579,200575.1953125,70.0
784757067,205207.03125,70.0
784966439,209100.5859375,70.0
785159572,211798.828125,70.0
785361786,213380.85937499997,70.0
785563407,213996.09374999997,70.0
785758188,213987.30468749997,70.0
785959848,213477.53906249997,70.0
786154594,212748.04687499997,70.0
786356566,212748.04687499997,70.0
786560050,211825.1953125,70.0
786759218,210796.875,70.0
786962470,209610.3515625,70.0
787160607,208590.8203125,70.0
787363743,207782.2265625,70.0
787569108,207149.4140625,70.0
787762987,206701.171875,70.0
787962587,206384.765625,70.0
788161394,206217.7734375,70.0
788362469,206182.6171875,70.0
788565423,206314.453125,70.0
788764045,206542.96875,70.0
788964870,206841.796875,70.0
789163708,207114.2578125,70.0
789365916,207395.5078125,70.0
789565128,207632.8125,70.0
789763426,207834.9609375,70.0
789964686,207975.5859375,70.0
790169569,208063.4765625,70.0
790362042,208116.2109375,70.0
790556075,208116.2109375,70.0
790754707,208116.2109375,70.0
790957109,208054.6875,70.0
791156421,208019.53125,70.0
791357780,207966.796875,70.0
791555973,207922.8515625,70.0
791757010,207843.75,70.0
791960126,207474.609375,70.0
792166780,206323.2421875,70.0
792358609,204169.921875,70.0
792560430,201111.328125,70.0
792761359,197314.453125,70.0
792960309,193376.953125,70.0
793157283,189940.4296875,70.0
793356592,188340.8203125,70.0
793561012,188428.7109375,70.0
793758942,190379.8828125,70.0
793957770,193798.828125,70.0
794160827,198193.359375,70.0
794363239,202579.1015625,70.0
794574134,206516.6015625,70.0
794762517,206516.6015625,70.0
794961299,209619.140625,70.0
795161565,211605.46875,70.0
795362139,212607.42187499997,70.0
795564822,212800.78124999997,70.0
795762569,212501.953125,70.0
795969855,211526.3671875,70.0
796163794,209091.796875,70.0
796360957,204934.5703125,70.0
796565242,199555.6640625,70.0
796761908,194203.125,70.0
796962530,190142.578125,70.0
797163949,188560.546875,70.0
797373637,189562.5,70.0
797562970,192603.515625,70.0
797764602,196426.7578125,70.0
797967634,200478.515625,70.0
798164819,204468.75,70.0
798364890,207931.640625,70.0
798569209,210436.5234375,70.0
798766003,211965.8203125,70.0
798963859,212519.53125,70.0
799172511,211974.609375,70.0
799366344,211974.609375,70.0
799563208,209434.5703125,70.0
799765384,205180.6640625,70.0
799964403,199863.28125,70.0
800169427,194721.6796875,70.0
800360916,191179.6875,70.0
800559675,189940.4296875,70.0
800756625,191056.640625,70.0
800959403,194009.765625,70.0
801158855,197419.921875,70.0
801359435,201111.328125,70.0
801589840,204758.7890625,70.0
801760028,207949.21875,70.0
801955974,210269.53125,70.0
802159150,211649.4140625,70.0
802357688,212273.4375,70.0
802559115,212378.90625,70.0
802762410,212080.078125,70.0
802957475,211666.9921875,70.0
803159306,211666.9921875,70.0
803360002,211086.9140625,70.0
803558636,210418.9453125,70.0
803756521,209540.0390625,70.0
803959002,208713.8671875,70.0
804162437,208019.53125,70.0
804360551,207465.8203125,70.0
804561670,207043.9453125,70.0
804764136,206745.1171875,70.0
804962792,206551.7578125,70.0
805161845,206507.8125,70.0
805368895,206578.125,70.0
805563982,206753.90625,70.0
805763367,206973.6328125,70.0
805955388,207219.7265625,70.0
806153641,207448.2421875,70.0
806355182,207641.6015625,70.0
806554063,207808.59375,70.0
806754305,207922.8515625,70.0
806954878,208010.7421875,70.0
807155760,208063.4765625,70.0
807380111,208098.6328125,70.0
807560120,208098.6328125,70.0
807757873,208081.0546875,70.0
807962113,208037.109375,70.0
808161850,207984.375,70.0
808361704,207940.4296875,70.0
808560308,207878.90625,70.0
808762306,207843.75,70.0
808964558,207817.3828125,70.0
809165976,207799.8046875,70.0
809361783,207755.859375,70.0
809558943,207729.4921875,70.0
809762368,207720.703125,70.0
809960794,207729.4921875,70.0
810161838,207720.703125,70.0
810355110,207729.4921875,70.0
810556272,207747.0703125,70.0
810754949,207667.96875,70.0
810954328,207500.9765625,70.0
811153579,207228.515625,70.0
811355983,206630.859375,70.0
811554463,206630.859375,70.0
811754813,204934.5703125,70.0
811962588,201911.1328125,70.0
812154323,197824.21875,70.0
812353429,193710.9375,70.0
812554999,190476.5625,70.0
812754195,189316.40625,70.0
812957982,190450.1953125,70.0
813159798,193552.734375,70.0
813360791,197463.8671875,70.0
813560312,201533.203125,70.0
813760933,205382.8125,70.0
813961210,208582.03125,70.0
814161078,210875.9765625,70.0
814362794,212220.703125,70.0
814560676,212835.93749999997,70.0
814761039,212888.67187499997,70.0
814969640,212519.53125,70.0
815162647,211965.8203125,70.0
815363346,211280.2734375,70.0
815565194,210454.1015625,70.0
815753250,210454.1015625,70.0
815957382,209504.8828125,70.0
816157419,208617.1875,70.0
816356311,207870.1171875,70.0
816557252,207290.0390625,70.0
816754079,206859.375,70.0
816955690,206595.703125,70.0
817155248,206428.7109375,70.0
817359342,206402.34375,70.0
817559553,206481.4453125,70.0
817758353,206674.8046875,70.0
817967738,206868.1640625,70.0
818163502,207114.2578125,70.0
818363051,207351.5625,70.0
818554980,207562.5,70.0
818752765,207729.4921875,70.0
818954726,207870.1171875,70.0
819155319,207966.796875,70.0
819356747,208045.8984375,70.0
819564214,208063.4765625,70.0
819758645,208045.8984375,70.0
819957789,208045.8984375,70.0
820158970,208001.953125,70.0
820361610,207931.640625,70.0
820561081,207870.1171875,70.0
820757979,207799.8046875,70.0
820958996,207738.28125,70.0
821158529,207685.546875,70.0
821358312,207650.390625,70.0
821561019,207597.65625,70.0
821761853,207588.8671875,70.0
821959253,207615.234375,70.0
822159485,207641.6015625,70.0
822363965,207659.1796875,70.0
822563259,207685.546875,70.0
822759677,207685.546875,70.0
822963356,207703.125,70.0
823169648,207703.125,70.0
823365442,207711.9140625,70.0
823566193,207711.9140625,70.0
823764327,207729.4921875,70.0
823961858,207747.0703125,70.0
824164065,207755.859375,70.0
824366534,207755.859375,70.0
824566571,207747.0703125,70.0
824761280,207747.0703125,70.0
824964203,207747.0703125,70.0
825158410,207729.4921875,70.0
825354203,207720.703125,70.0
825556239,207729.4921875,70.0
825761816,207729.4921875,70.0
825961364,207711.9140625,70.0
826159583,207694.3359375,70.0
826355924,207703.125,70.0
826555275,207720.703125,70.0
826760792,207711.9140625,70.0
826954562,207729.4921875,70.0
827156463,207738.28125,70.0
827408104,207764.6484375,70.0
827564109,207764.6484375,70.0
827764495,207773.4375,70.0
827962204,207773.4375,70.0
828169846,207773.4375,70.0
828358012,207773.4375,70.0
828559097,207747.0703125,70.0
828762750,207738.28125,70.0
828961354,207720.703125,70.0
829161499,207729.4921875,70.0
829362608,207711.9140625,70.0
829566118,207694.3359375,70.0
829769571,207685.546875,70.0
829961540,207676.7578125,70.0
830164749,207667.96875,70.0
830364582,207641.6015625,70.0
830566649,207377.9296875,70.0
830762244,206305.6640625,70.0
830964496,203748.046875,70.0
831162762,199977.5390625,70.0
831362488,195679.6875,70.0
831564095,192093.75,70.0
831763593,190107.421875,70.0
831964443,190450.1953125,70.0
832162501,192779.296875,70.0
832361814,192779.296875,70.0
832563832,196532.2265625,70.0
832762731,200188.4765625,70.0
832964179,203958.984375,70.0
833163598,207263.671875,70.0
833371822,209830.078125,70.0
833554302,211385.7421875,70.0
833754251,212229.4921875,70.0
833956233,212414.0625,70.0
834156319,212264.6484375,70.0
834356841,211833.984375,70.0
834556981,211297.8515625,70.0
834864352,210621.09375,70.0
835002096,209786.1328125,70.0
835157380,208924.8046875,70.0
835362242,208186.5234375,70.0
835560389,207562.5,70.0
835756769,207096.6796875,70.0
835976165,206771.484375,70.0
836178277,206578.125,70.0
836362370,206499.0234375,70.0
836559582,206534.1796875,70.0
836762748,206534.1796875,70.0
836958618,206674.8046875,70.0
837157747,206885.7421875,70.0
837360347,207105.46875,70.0
837557423,207342.7734375,70.0
837758269,207562.5,70.0
837964956,207747.0703125,70.0
838162845,207870.1171875,70.0
838359765,207958.0078125,70.0
838561928,208001.953125,70.0
838762775,208028.3203125,70.0
838961972,208010.7421875,70.0
